N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,액면가,전일거래량,시가,매도호가,자산총계,영업이익증가율,액면가,고가,매수총잔량,부채총계,당기순이익,외국인비율,액면가,저가,매도총잔량,상장주식수,매출액,주당순이익,액면가,보통주배당금
455,케이에스피,"4,475",상승,60,+1.36%,500,"270,678","1,179","4,470","1,799",138,13.36,500,"212,858","4,415","4,475","1,055",16.66,500,"4,490","9,545",341,153,2.48,500,"4,285","6,884","40,191",853,335,500,15
456,사피엔반도체,"21,750",상승,150,+0.69%,100,"77,172","1,695","21,700","1,786",-34,-72.50,100,"103,266","21,700","21,750",312,50.22,100,"22,400","13,298",148,-171,3.84,100,"21,450","3,965","8,213",80,-300,100,0
457,에스피소프트,"7,200",상승,400,+5.88%,100,"193,698","1,383","7,190","1,781",38,45.86,100,"61,056","6,990","7,200",768,N/A,100,"7,290","5,991",142,3,1.12,100,"6,900","17,871","24,741",451,157,100,0
458,성우,"11,820",상승,20,+0.17%,500,"55,565",662,"11,820","1,778",146,8.49,500,"38,600","11,900","11,890","2,549",-49.40,500,"12,150","4,311",321,182,1.88,500,"11,800","1,286","15,046","1,309","1,393",500,150
459,HB테크놀러지,"1,915",상승,32,+1.70%,500,"395,252",759,"1,915","1,776",-165,-2.36,500,"294,117","1,894","1,917","3,488",25.16,500,"1,930","20,930",921,-516,0.00,500,"1,894","16,708","92,716","1,624",-811,500,20
460,녹십자웰빙,"10,000",하락,120,-1.19%,500,"332,492","3,384","10,000","1,775",130,16.23,500,"492,022","10,400","10,020","1,615",N/A,500,"10,500","7,034",566,71,3.50,500,"9,900","3,357","17,752","1,338",616,500,120
461,에스와이,"3,615",상승,5,+0.14%,500,"136,365",493,"3,615","1,768",219,-100.42,500,"92,230","3,610","3,620","4,334",61.79,500,"3,645","24,164","2,375",63,1.23,500,"3,585","6,723","48,907","5,610",-36,500,N/A
462,젝시믹스,"5,900",상승,70,+1.20%,500,"80,259",473,"5,890","1,763",249,9.22,500,"75,788","5,850","5,900","1,727",36.85,500,"5,940","14,965",582,209,3.39,500,"5,810","13,182","29,882","2,716",640,500,180
463,HB솔루션,"2,405",상승,25,+1.05%,500,"155,152",376,"2,405","1,759",193,-4.42,500,"104,429","2,405","2,420","2,933",185.95,500,"2,450","15,156",724,-208,2.77,500,"2,390","29,242","73,141","1,315",-544,500,30
464,헥토이노베이션,"13,400",상승,220,+1.67%,500,"70,153",933,"13,390","1,759",489,6.18,500,"48,377","13,200","13,400","6,922",28.48,500,"13,430","4,388","3,624",348,9.76,500,"13,180","21,875","13,125","3,195","2,169",500,490
465,마음AI,"25,200",상승,"2,950",+13.26%,500,"2,851,161","70,803","25,150","1,757",-71,-14.39,500,"325,251","23,850","25,200",497,-84.58,500,"26,000","12,040",364,-87,0.00,500,"22,750","22,212","6,971",78,"-1,751",500,0
466,이지바이오,"5,310",상승,150,+2.91%,100,"158,199",828,"5,300","1,757",324,8.86,100,"149,139","5,190","5,310","3,600",57.00,100,"5,320","14,062","2,712",199,4.17,100,"5,110","18,873","33,082","3,843",599,100,200
467,엠케이전자,"7,940",상승,260,+3.39%,500,"33,949",267,"7,930","1,752",561,-8.33,500,"19,729","7,720","7,940","23,142",20.72,500,"8,000","11,486","14,001",-377,4.19,500,"7,700","9,650","22,066","11,706",-953,500,100
468,금화피에스시,"29,200",상승,150,+0.52%,500,"25,240",731,"29,150","1,752",362,4.85,500,"21,963","28,700","29,200","4,618",-16.71,500,"29,350","2,800","1,009",400,19.98,500,"28,500","1,617","6,000","3,402","6,021",500,"1,400"
469,선진뷰티사이언스,"14,280",상승,110,+0.78%,500,"131,692","1,864","14,280","1,743",106,20.06,500,"288,442","14,150","14,300","1,541",17.65,500,"14,380","7,292",713,104,2.19,500,"13,880","7,755","12,203",794,712,500,60
470,에스와이스틸텍,"5,690",하락,210,-3.56%,500,"301,514","1,713","5,680","1,742",81,37.43,500,"268,629","5,720","5,690",800,-44.49,500,"5,740","32,797",299,61,1.54,500,"5,600","24,710","30,610","1,170",152,500,50
471,사람인,"14,840",상승,450,+3.13%,500,"35,426",519,"14,780","1,738",213,17.52,500,"11,608","14,710","14,840","2,097",-15.84,500,"14,860","1,210",297,123,22.11,500,"14,490","1,854","11,709","1,284",847,500,500
472,오리엔트정공,"5,470",하락,740,-11.92%,500,"11,047,958","62,056","5,460","1,736",12,-237.83,500,"4,551,722","6,580","5,470",994,-38.20,500,"6,650","40,227",614,0,2.68,500,"5,240","46,606","31,743","1,734",-23,500,N/A
473,대한약품,"28,900",상승,400,+1.40%,500,"27,015",779,"28,850","1,734",381,5.23,500,"8,275","28,650","28,900","3,244",6.38,500,"29,000","2,584",484,338,16.60,500,"28,000","7,682","6,000","2,042","5,523",500,900
474,에어레인,"21,200",상승,500,+2.42%,100,"432,440","9,064","21,150","1,733",19,77.94,100,"378,665","21,000","21,200",824,679.39,100,"21,300","14,167",184,20,1.19,100,"20,600","31,397","8,175",245,272,100,N/A
475,티엘비,"17,590",상승,360,+2.09%,500,"52,972",931,"17,580","1,730",34,40.25,500,"38,375","17,550","17,590","1,884",10.28,500,"17,660","5,581",763,36,1.89,500,"17,470","3,235","9,833","1,800",437,500,200
476,엔케이맥스,"2,020",보합,0,0.00%,500,0,0,0,"1,727",-51,-5.40,500,0,0,0,232,92.46,500,0,0,464,-355,4.73,500,0,0,"85,519",88,-374,500,N/A
477,강원에너지,"6,600",상승,200,+3.13%,500,"63,699",419,"6,600","1,724",68,68.75,500,"41,377","6,400","6,610","1,639",-2.25,500,"6,650","5,062",920,-6,1.94,500,"6,400","6,963","26,123","2,244",96,500,N/A
478,이니텍,"8,700",상승,240,+2.84%,500,"70,841",622,"8,690","1,722",2,70.73,500,"326,539","8,680","8,700","1,184",106.51,500,"8,910","2,625",73,23,1.47,500,"8,500","23,038","19,791",389,123,500,0
479,블루엠텍,"5,130",하락,40,-0.77%,100,"692,120","3,561","5,120","1,719",-69,-37.17,100,"699,374","5,150","5,130","1,157",N/A,100,"5,240","69,091",685,-48,1.25,100,"5,010","40,185","33,511","1,333",-138,100,0
480,삼지전자,"10,530",상승,390,+3.85%,500,"59,537",621,"10,520","1,718","1,156",2.63,500,"34,632","10,200","10,530","12,019",47.57,500,"10,540","2,371","5,617",941,5.58,500,"10,160","6,204","16,319","33,597","4,004",500,450
481,더네이쳐홀딩스,"11,530",상승,240,+2.13%,500,"53,802",619,"11,520","1,712",301,8.79,500,"48,063","11,310","11,530","6,983",-55.05,500,"11,660",953,"2,987",190,8.21,500,"11,280","5,309","14,848","5,169","1,311",500,500
482,KG모빌리언스,"4,495",상승,130,+2.98%,500,"70,909",316,"4,490","1,709",74,25.25,500,"26,470","4,420","4,495","5,385",-77.48,500,"4,505","4,596","1,915",82,4.07,500,"4,370","4,980","38,011","2,661",178,500,220
483,마크로젠,"15,740",하락,30,-0.19%,500,"8,124",128,"15,730","1,706",-65,-22.23,500,"9,793","15,750","15,740","3,297","-1,427.80",500,"15,880",618,"1,522",-78,2.00,500,"15,650","1,597","10,841","1,358",-708,500,300
484,와이엠티,"10,450",상승,"1,310",+14.33%,500,"336,510","3,400","10,420","1,705",36,-59.71,500,"19,118","9,500","10,450","3,506",213.39,500,"10,500","3,528","1,540",-23,1.35,500,"9,410","6,745","16,314","1,372",-175,500,N/A
485,이노스페이스,"18,140",상승,340,+1.91%,"1,000","32,216",581,"18,130","1,701",-329,-4.02,"1,000","17,161","17,900","18,140",559,-106.57,"1,000","18,210","1,855",117,-333,1.27,"1,000","17,700","2,292","9,376",0,"-4,511","1,000",N/A
486,지투파워,"9,080",상승,320,+3.65%,500,"904,079","8,226","9,080","1,699",37,50.73,500,"513,678","9,130","9,090",641,488.22,500,"9,550","23,759",274,42,0.00,500,"8,920","21,766","18,709",554,179,500,N/A
487,켄코아에어로스페이스,"12,940",상승,340,+2.70%,500,"105,547","1,358","12,930","1,696",-54,-27.13,500,"60,671","12,770","12,940","2,531",-710.21,500,"12,980","2,533",697,-77,3.12,500,"12,620","4,997","13,105",862,-477,500,N/A
488,대보마그네틱,"21,550",하락,800,-3.58%,500,"489,569","10,686","21,500","1,693",-98,-9.80,500,"3,430,801","22,450","21,550",821,"-7,827.50",500,"22,700","21,363",293,-158,1.45,500,"21,300","17,395","7,858",284,"-2,200",500,N/A
489,티움바이오,"6,330",하락,60,-0.94%,500,"194,381","1,239","6,330","1,692",-187,-8.65,500,"179,916","6,480","6,340","1,073",32.81,500,"6,600","13,277",565,-235,1.15,500,"6,110","5,697","26,731",68,-732,500,0
490,일진파워,"11,120",상승,20,+0.18%,500,"202,559","2,211","11,100","1,677",103,91.90,500,"188,260","10,930","11,120","2,705",-21.70,500,"11,210","7,641","1,333",99,1.82,500,"10,750","3,093","15,079","1,931",121,500,330
491,NICE인프라,"4,910",상승,80,+1.66%,500,"45,317",221,"4,910","1,677",187,83.22,500,"26,775","4,830","4,915","5,478",-32.60,500,"4,925","5,833","3,673",24,1.41,500,"4,815","5,118","34,148","3,387",59,500,125
492,씨티씨바이오,"6,920",상승,20,+0.29%,500,"26,447",181,"6,870","1,673",-40,-38.88,500,"24,256","6,890","6,920","1,537",13.65,500,"7,010","2,075",841,-52,1.65,500,"6,710","4,159","24,181","1,444",-178,500,N/A
493,대동기어,"18,550",하락,520,-2.73%,500,"208,059","3,850","18,550","1,667",45,-66.97,500,"110,536","18,810","18,560","2,494",-44.81,500,"18,850","4,710","1,639",12,0.55,500,"18,120","2,461","8,988","2,571",-277,500,40
494,비트맥스,"4,470",상승,225,+5.30%,500,"1,846,162","8,094","4,465","1,664",-185,-4.64,500,"4,533,568","4,310","4,470",285,-12.23,500,"4,500","29,031",143,-270,2.59,500,"4,125","47,785","37,231",372,-963,500,N/A
495,동구바이오제약,"5,830",보합,0,0.00%,500,"43,690",253,"5,820","1,660",127,-54.49,500,"82,738","5,840","5,830","2,441",-13.17,500,"5,840","13,701","1,386",20,2.52,500,"5,770","6,068","28,465","2,493",-107,500,120
496,흥구석유,"11,060",상승,50,+0.45%,100,"96,856","1,073","11,060","1,659",-3,251.36,100,"61,219","11,090","11,070",929,-425.10,100,"11,170","11,227",140,6,0.00,100,"11,030","7,794","15,000","1,169",44,100,30
497,엘오티베큠,"9,310",상승,460,+5.20%,500,"78,872",726,"9,310","1,658",-42,-22.87,500,"40,601","8,850","9,330","3,392",-106.21,500,"9,370",852,824,24,5.49,500,"8,850","3,316","17,810","2,660",-407,500,N/A
498,메타바이오메드,"6,080",상승,120,+2.01%,500,"839,492","4,988","6,070","1,657",172,6.47,500,"1,688,338","5,960","6,080","1,773",60.24,500,"6,080","16,407",812,223,7.66,500,"5,810","48,746","27,260",940,939,500,30
499,지니언스,"18,170",상승,550,+3.12%,500,"71,928","1,272","18,160","1,650",98,14.81,500,"36,515","17,620","18,170",693,52.16,500,"18,240","2,254",125,109,26.07,500,"17,440",893,"9,080",496,"1,227",500,250
500,파워로직스,"4,505",상승,110,+2.50%,500,"54,138",242,"4,505","1,649",24,37.54,500,"68,384","4,485","4,510","4,161",-84.46,500,"4,540","1,453","1,981",100,1.53,500,"4,370","4,417","36,611","7,334",120,500,N/A
